time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-06-03T07:04:25.916Z,12.402,48.1452,10,4.8,mb,90,80,5.257,0.4,us,us7000k61b,2023-06-03T07:23:09.040Z,"137 km N of Las Khorey, Somalia",earthquake,10.58,1.879,0.063,77,reviewed,us,us
2023-06-03T06:55:44.180Z,35.6465,-118.3226667,8.36,2.62,ml,37,64,0.05402,0.18,ci,ci40476720,2023-06-03T07:25:22.554Z,"14km ESE of Wofford Heights, CA",earthquake,0.21,0.58,0.226,26,automatic,ci,ci
2023-06-03T06:49:04.078Z,12.1933,48.1408,10,4.6,mb,73,157,5.224,0.41,us,us7000k618,2023-06-03T07:08:28.040Z,"114 km N of Las Khorey, Somalia",earthquake,12.37,1.961,0.07,61,reviewed,us,us
2023-06-03T06:37:53.567Z,12.5505,48.2444,10,4.9,mb,87,58,5.377,0.49,us,us7000k615,2023-06-03T06:55:03.040Z,"Gulf of Aden",earthquake,10.41,1.862,0.058,93,reviewed,us,us
2023-06-03T06:29:06.129Z,12.4185,48.3755,10,4.9,mb,57,48,5.481,0.44,us,us7000k613,2023-06-03T06:48:42.040Z,"Gulf of Aden",earthquake,10.53,1.885,0.078,52,reviewed,us,us
2023-06-03T06:23:27.580Z,12.4519,48.2664,10,5.2,mww,90,99,5.381,0.46,us,us7000k612,2023-06-03T06:41:31.040Z,"143 km N of Las Khorey, Somalia",earthquake,7.68,1.879,0.098,10,reviewed,us,us
2023-06-03T06:22:47.144Z,12.4109,48.2425,10,4.4,mb,35,68,5.352,0.48,us,us7000k616,2023-06-03T07:00:45.040Z,"138 km N of Las Khorey, Somalia",earthquake,8.5,1.921,0.102,28,reviewed,us,us
2023-06-03T05:17:33.464Z,75.8967,7.2534,10,4.3,mb,40,57,3.078,0.32,us,us7000k60u,2023-06-03T05:35:51.040Z,"Greenland Sea",earthquake,7.43,1.897,0.103,27,reviewed,us,us
2023-06-03T04:51:11.780Z,52.2484,-178.678,188.751,4.1,mb,58,56,0.437,0.67,us,us7000k60p,2023-06-03T05:14:43.040Z,"146 km WNW of Adak, Alaska",earthquake,11.53,8.228,0.058,81,reviewed,us,us
2023-06-03T03:47:12.819Z,-5.7653,-11.6346,10,4.6,mb,24,164,3.458,0.9,us,us7000k60j,2023-06-03T04:32:37.040Z,"",earthquake,6.71,1.964,0.112,24,reviewed,us,us
2023-06-03T02:48:12.085Z,-15.8827,-72.0342,10,5,mb,40,133,2.956,0.92,us,us7000k609,2023-06-03T12:50:14.788Z,"14 km N of Lluta, Peru",earthquake,8.08,1.935,0.076,55,reviewed,us,us
2023-06-03T02:27:39.120Z,-15.8799,-72.0034,10,5.1,mww,56,145,2.943,1.31,us,us7000k603,2023-06-03T02:56:54.935Z,"14 km N of Lluta, Peru",earthquake,8.44,1.89,0.093,11,reviewed,us,us
2023-06-03T01:49:15.111Z,-15.7173,-71.7368,10,5.5,mww,63,146,2.957,1.23,us,us7000k5zj,2023-06-03T17:10:48.031Z,"9 km SSE of Maca, Peru",earthquake,8.94,1.866,0.089,12,reviewed,us,us
2023-06-03T01:44:28.221Z,-18.362,168.1392,35,5,mb,28,112,4.238,0.49,us,us7000k5zk,2023-06-03T02:16:25.441Z,"71 km SSW of Port-Vila, Vanuatu",earthquake,13.88,1.796,0.088,41,reviewed,us,us
2023-06-03T01:30:59.554Z,31.06300463,-103.3187623,2.918066406,2.8,ml,11,68,0.06132201389,0.2,tx,tx2023ktqz,2023-06-04T16:45:05.012Z,"31 km SW of Coyanosa, Texas",earthquake,0.7919853275,1.425027078,0.1,13,reviewed,tx,tx
2023-06-03T01:24:00.340Z,17.9536666666667,-66.8508333333333,14.4,2.82,md,7,211,0.03442,0.28,pr,pr71412178,2023-06-03T01:39:45.210Z,"4 km SE of Maria Antonia, Puerto Rico",earthquake,1.41,1.01,0.101451790669282,5,reviewed,pr,pr
2023-06-03T01:06:51.755Z,-18.4143,168.0814,35.843,4.9,mb,23,122,4.164,0.62,us,us7000k5zb,2023-06-03T02:17:07.849Z,"78 km SSW of Port-Vila, Vanuatu",earthquake,12.53,8.247,0.128,19,reviewed,us,us
2023-06-03T00:56:39.554Z,54.6518,-158.4811,10,3.5,ml,15,219,1.345,0.97,us,us7000k5z7,2023-06-03T01:20:16.040Z,"146 km SSE of Perryville, Alaska",earthquake,8.34,2.016,0.071,26,reviewed,us,us
2023-06-03T00:49:52.468Z,-17.1499,-69.6703,184.012,4.3,mb,32,97,0.473,0.97,us,us7000k5z4,2023-06-03T01:10:48.040Z,"42 km ENE of Chuquitira, Peru",earthquake,7.74,6.047,0.16,11,reviewed,us,us
2023-06-03T00:28:11.798Z,37.2919,-104.4836,6.203,3,ml,9,103,0.163,0.14,us,us7000k5yp,2023-06-03T02:16:47.665Z,"7 km NNW of El Moro, Colorado",earthquake,1.72,2.295,0.048,56,reviewed,us,us
2023-06-03T00:11:48.597Z,-27.4731,-66.5177,37.88,4.9,mb,75,46,2.412,0.54,us,us7000k5yb,2023-06-03T01:02:54.729Z,"23 km WNW of Andalgalá, Argentina",earthquake,6.18,6.409,0.057,98,reviewed,us,us
2023-06-03T00:01:09.893Z,31.6747039,-104.4059395,6.080151367,3,ml,15,56,0.01791483715,0.1,tx,tx2023ktoa,2023-06-04T17:35:47.980Z,"55 km S of Whites City, New Mexico",earthquake,0.9463237585,0.9003248514,0.1,18,reviewed,tx,tx
2023-06-02T23:05:35.340Z,19.1411666870117,-155.486831665039,12.3400001525879,2.67,ml,42,164,,0.189999998,hv,hv73437042,2023-06-02T23:16:11.040Z,"6 km S of Pāhala, Hawaii",earthquake,0.46,0.349999994,2.43,25,automatic,hv,hv
2023-06-02T22:29:53.532Z,37.2817,-117.5966,7.2,2.5,ml,10,104.95,0.063,0.2146,nn,nn00860711,2023-06-03T02:05:03.725Z,"52 km S of Silver Peak, Nevada",earthquake,,5.3,0.68,5,reviewed,nn,nn
2023-06-02T22:08:22.251Z,-20.6207,-178.175,527.23,4.6,mb,51,76,2.831,0.49,us,us7000k5xj,2023-06-02T23:39:53.040Z,"Fiji region",earthquake,14.77,10.835,0.092,35,reviewed,us,us
2023-06-02T22:05:35.940Z,18.2343333333333,-68.0446666666667,101.66,3.25,md,11,167,0.1901,0.28,pr,pr71412163,2023-06-02T22:28:08.040Z,"54 km SE of Punta Cana, Dominican Republic",earthquake,2.72,1.54,0.105506313097381,7,reviewed,pr,pr
2023-06-02T21:57:15.558Z,-6.5301,127.7727,364.485,4.5,mb,49,68,2.912,0.52,us,us7000k5xa,2023-06-02T22:24:48.040Z,"236 km NNE of Lospalos, Timor Leste",earthquake,7.23,7.91,0.078,48,reviewed,us,us
2023-06-02T21:51:49.583Z,31.67099554,-104.4107506,6.902807617,3.4,ml,15,69,0.01592619205,0.2,tx,tx2023ktjt,2023-06-03T21:33:58.946Z,"56 km S of Whites City, New Mexico",earthquake,1.1479842170000003,0.7754499936,0.1,9,reviewed,tx,tx
2023-06-02T21:44:22.846Z,51.4858,-177.0154,13.2,3.7,ml,,,,0.81,ak,ak02371dzoc4,2023-06-03T04:57:25.286Z,"50 km SSW of Adak, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2023-06-02T21:40:14.006Z,4.8283,125.4704,10,4.6,mb,44,87,2.229,0.49,us,us7000k5x7,2023-06-02T22:43:57.040Z,"63 km S of Sarangani, Philippines",earthquake,7.93,1.915,0.074,54,reviewed,us,us
2023-06-02T21:25:29.474Z,55.313,163.1886,35,4.2,mb,38,157,3.518,0.37,us,us7000k5x4,2023-06-02T22:05:29.040Z,"111 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,5.99,1.961,0.07,56,reviewed,us,us
2023-06-02T21:17:37.009Z,56.3639,-149.2654,10,3,ml,20,245,2.303,0.29,us,us7000k5x0,2023-06-02T21:31:49.040Z,"229 km SE of Chiniak, Alaska",earthquake,4.81,2.021,0.051,50,reviewed,us,us
2023-06-02T21:07:48.350Z,18.4468333333333,-66.122,84.32,2.88,md,13,179,0.1418,0.15,pr,pr71412148,2023-06-02T22:31:42.393Z,"0 km NNW of Cataño, Puerto Rico",earthquake,1.54,0.69,0.18600641397,13,reviewed,pr,pr
2023-06-02T20:19:46.740Z,32.9365,-116.2901667,9.89,2.89,ml,87,42,0.0212,0.21,ci,ci40476312,2023-06-04T20:17:06.030Z,"26km ENE of Pine Valley, CA",earthquake,0.13,0.4,0.116,96,reviewed,ci,ci
2023-06-02T20:15:30.400Z,19.3211666666667,-155.223333333333,6.55,2.99,ml,55,121,,0.11,hv,hv73436847,2023-06-05T07:35:35.675Z,"13 km S of Volcano, Hawaii",earthquake,0.26,0.38,0.146042331664661,41,reviewed,hv,hv
2023-06-02T19:54:26.820Z,17.9426666666667,-66.9608333333333,13.07,2.97,md,13,225,0.05771,0.12,pr,pr71412133,2023-06-02T22:32:11.498Z,"6 km WSW of Guánica, Puerto Rico",earthquake,0.64,0.24,0.183465178823508,5,reviewed,pr,pr
2023-06-02T18:58:50.944Z,-23.3888,-66.7866,203.693,4.6,mb,18,86,1.353,0.96,us,us7000k5vc,2023-06-03T00:24:45.850Z,"103 km NNW of San Antonio de los Cobres, Argentina",earthquake,7.8,9.698,0.193,9,reviewed,us,us
2023-06-02T18:13:26.520Z,58.1071,-143.313,15,2.6,ml,31,160,1.913,0.42,us,us7000k5v3,2023-06-02T20:54:46.040Z,"261 km SW of Yakutat, Alaska",earthquake,6.75,7.697,0.04,82,reviewed,us,us
2023-06-02T18:07:29.970Z,36.6508333,-121.2778333,5.89,2.58,md,58,104,0.04969,0.09,nc,nc73895471,2023-06-03T04:51:52.102Z,"16km SSE of Tres Pinos, CA",earthquake,0.15,0.38,0.117,86,reviewed,nc,nc
2023-06-02T17:40:06.918Z,6.1199,120.926,24.925,4.6,mb,75,42,4.718,0.61,us,us7000k5uy,2023-06-02T20:24:26.040Z,"9 km NNW of Bato Bato, Philippines",earthquake,8.31,5.093,0.064,74,reviewed,us,us
2023-06-02T17:39:19.632Z,-22.7726,-176.1245,80.109,5.1,mb,192,33,1.81,0.68,us,us7000k5ux,2023-06-03T14:47:34.040Z,"196 km SSW of Houma, Tonga",earthquake,7.84,4.43,0.028,432,reviewed,us,us
2023-06-02T17:33:10.311Z,0.4376,123.0506,95.275,4.4,mb,21,81,1.496,0.54,us,us7000k5uv,2023-06-02T19:09:15.040Z,"11 km S of Gorontalo, Indonesia",earthquake,10.91,7.254,0.114,22,reviewed,us,us
2023-06-02T16:00:54.437Z,-17.7412,-178.4648,535.331,4.6,mb,59,99,3.319,0.89,us,us7000k5ub,2023-06-02T17:07:51.040Z,"237 km E of Levuka, Fiji",earthquake,5.36,7.719,0.083,43,reviewed,us,us
2023-06-02T15:53:55.605Z,-23.4124,171.5181,10,4.9,mb,36,111,3.835,1.74,us,us7000k5u3,2023-06-02T16:16:56.040Z,"",earthquake,8.91,1.864,0.064,77,reviewed,us,us
2023-06-02T15:42:39.374Z,-60.9142,-25.5478,29.593,5.1,mb,78,96,8.86,0.69,us,us7000k5u2,2023-06-02T16:03:41.040Z,"South Sandwich Islands region",earthquake,11.15,3.98,0.075,58,reviewed,us,us
2023-06-02T15:13:24.535Z,47.0448,152.7467,67.742,4.4,mb,73,137,6.831,0.74,us,us7000k5tz,2023-06-02T18:02:38.040Z,"Kuril Islands",earthquake,10.66,7.858,0.07,58,reviewed,us,us
2023-06-02T15:13:22.658Z,12.2779,-87.8519,47.713,4.3,mb,25,180,0.912,0.78,us,us7000k5tx,2023-06-02T18:12:31.040Z,"67 km SW of Jiquilillo, Nicaragua",earthquake,6.31,15.432,0.094,32,reviewed,us,us
2023-06-02T14:16:31.652Z,1.8431,99.4828,157.361,4.8,mb,107,48,1.98,0.61,us,us7000k5si,2023-06-02T16:33:08.040Z,"37 km SW of Bandar, Indonesia",earthquake,7.1,5.568,0.046,149,reviewed,us,us
2023-06-02T14:06:40.481Z,-16.1488,-75.5502,10,4.6,mb,38,150,4.322,0.41,us,us7000k5sh,2023-06-03T04:52:52.040Z,"Off the coast of southern Peru",earthquake,10.61,1.921,0.114,23,reviewed,us,us
2023-06-02T13:53:31.779Z,-18.3985,168.0714,32.867,4.8,mb,38,73,4.164,0.75,us,us7000k5sd,2023-06-02T14:09:46.040Z,"77 km SSW of Port-Vila, Vanuatu",earthquake,4.31,5.744,0.112,25,reviewed,us,us
2023-06-02T13:23:42.046Z,34.9536,23.5822,52.03,4.1,mb,43,155,1.123,0.86,us,us7000k5s7,2023-06-02T16:45:20.040Z,"",earthquake,7.28,9.566,0.105,26,reviewed,us,us
2023-06-02T11:54:47.460Z,35.506,-118.3913333,4.33,2.69,ml,39,28,0.1914,0.2,ci,ci40475704,2023-06-03T07:02:55.050Z,"13km SE of Bodfish, CA",earthquake,0.24,2.42,0.251,26,automatic,ci,ci
2023-06-02T11:46:32.533Z,-23.4687,171.3181,22.353,4.9,mb,32,114,3.667,0.37,us,us7000k5qy,2023-06-02T12:06:07.040Z,"southeast of the Loyalty Islands",earthquake,8.15,5.647,0.087,42,reviewed,us,us
2023-06-02T11:09:28.640Z,40.232,-121.1438333,6.6,2.67,md,40,28,0.01573,0.25,nc,nc73895386,2023-06-03T04:20:48.040Z,"3km NNE of Prattville, CA",earthquake,0.4,0.55,0.154,78,reviewed,nc,nc
2023-06-02T11:04:53.961Z,56.3762,-149.2386,10,2.8,ml,34,226,2.307,0.49,us,us7000k5qr,2023-06-02T11:27:38.040Z,"230 km SE of Chiniak, Alaska",earthquake,8.62,2.017,0.052,48,reviewed,us,us
2023-06-02T10:34:20.649Z,39.6183,-119.965,5.4,2.5,ml,18,68.46,0.011,0.1253,nn,nn00860674,2023-06-03T02:04:40.007Z,"6 km S of Cold Springs, Nevada",earthquake,,1,0.2,4,reviewed,nn,nn
2023-06-02T10:26:55.353Z,-5.9395,152.2526,10,4.8,mb,39,86,1.739,0.45,us,us7000k5qj,2023-06-02T12:17:48.040Z,"176 km S of Kokopo, Papua New Guinea",earthquake,5.24,1.796,0.064,75,reviewed,us,us
2023-06-02T08:45:07.500Z,19.3963,-65.6913,108,3.91,md,7,275,1.1629,0.47,pr,pr2023153001,2023-06-02T09:19:38.869Z,"Puerto Rico region",earthquake,8.61,10.76,0.06,6,reviewed,pr,pr
2023-06-02T08:14:47.756Z,41.3673,-106.7631,15.356,3.9,mb,40,59,0.921,0.58,us,us7000k5pl,2023-06-04T16:01:04.304Z,"",earthquake,1.32,8.35,0.194,7,reviewed,us,us
2023-06-02T07:52:11.750Z,18.8988333333333,-65.0085,27.83,3.27,md,11,263,0.5458,0.22,pr,pr71412048,2023-06-02T08:05:07.860Z,"62 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.8,10.35,0.0257649817331611,4,reviewed,pr,pr
2023-06-02T06:58:02.224Z,37.2932,-117.5853,6.1,2.6,ml,15,96.66,0.077,0.2046,nn,nn00860669,2023-06-03T02:04:31.053Z,"51 km S of Silver Peak, Nevada",earthquake,,1.6,0.86,9,reviewed,nn,nn
2023-06-02T05:43:38.690Z,19.7178,-65.7038,55,3.81,md,14,288,1.4591,0.46,pr,pr2023153000,2023-06-02T06:16:37.283Z,"143 km N of Suárez, Puerto Rico",earthquake,4.37,17.88,0.07,6,reviewed,pr,pr
2023-06-02T05:25:36.859Z,12.4022,144.7619,10,5.2,mb,99,115,2.993,0.43,us,us7000k5p3,2023-06-05T05:35:39.286Z,"Guam region",earthquake,9.28,1.861,0.052,121,reviewed,us,us
2023-06-02T04:31:31.731Z,-23.9173,171.8963,10,5,mb,37,127,4.293,0.65,us,us7000k5nz,2023-06-02T04:48:59.040Z,"southeast of the Loyalty Islands",earthquake,11.12,1.914,0.093,37,reviewed,us,us
2023-06-02T04:30:40.487Z,3.0878,-83.0163,10,4.4,mb,23,179,4.532,1.03,us,us7000k5nw,2023-06-02T23:09:32.040Z,"off the coast of Central America",earthquake,11.06,1.955,0.203,7,reviewed,us,us
2023-06-02T00:28:07.553Z,39.6214,-119.9712,6.4,3.1,ml,28,68.9,0.016,0.1455,nn,nn00860645,2023-06-03T02:04:04.860Z,"6 km S of Cold Springs, Nevada",earthquake,,0.9,0.22,6,reviewed,nn,nn
2023-06-02T00:23:05.353Z,39.6139,-119.9797,7.1,3.7,mw,40,65.29,0.016,0.1781,nn,nn00860639,2023-06-04T05:09:40.397Z,"7 km S of Cold Springs, Nevada",earthquake,,0.8,,,reviewed,nn,nn
2023-06-02T00:06:00.700Z,19.3993333333333,-67.089,25.88,3.39,md,10,307,0.9271,0.19,pr,pr71411998,2023-06-02T00:47:55.720Z,"",earthquake,1.04,14.05,0.0250456248696935,4,reviewed,pr,pr
2023-06-01T23:47:58.206Z,-3.8324,101.4065,52.692,4.3,mb,26,183,1.632,0.57,us,us7000k5n4,2023-06-02T00:56:53.040Z,"95 km W of Bengkulu, Indonesia",earthquake,9.36,9.34,0.137,15,reviewed,us,us
2023-06-01T23:33:42.345Z,-7.0894,129.2543,188.01,4.4,mb,16,108,2.631,0.75,us,us7000k5mt,2023-06-02T00:04:39.040Z,"Kepulauan Babar, Indonesia",earthquake,10.53,9.775,0.179,9,reviewed,us,us
2023-06-01T22:52:45.179Z,-11.6272,166.3684,76.516,5.4,mww,48,60,6.678,0.7,us,us7000k5md,2023-06-02T17:18:00.040Z,"117 km SSE of Lata, Solomon Islands",earthquake,5.45,7.781,0.083,14,reviewed,us,us
2023-06-01T22:51:26.400Z,18.1932,146.6667,62.017,4.6,mb,50,85,3.054,0.59,us,us7000k5mc,2023-06-01T23:59:39.040Z,"Pagan region, Northern Mariana Islands",earthquake,12.49,7.979,0.056,95,reviewed,us,us
2023-06-01T21:44:19.670Z,17.9713333333333,-66.8305,10.53,2.93,md,13,200,0.04656,0.12,pr,pr71411988,2023-06-01T22:13:54.510Z,"2 km SSW of Indios, Puerto Rico",earthquake,0.44,0.32,0.108181959389652,4,reviewed,pr,pr
2023-06-01T21:38:56.254Z,5.2833,126.0021,135.994,4.5,mb,36,107,1.824,0.8,us,us7000k5ly,2023-06-01T21:50:34.040Z,"61 km ESE of Sarangani, Philippines",earthquake,9.24,9.274,0.093,34,reviewed,us,us
2023-06-01T21:19:48.310Z,19.3373333333333,-155.297333333333,2.27,2.88,ml,52,87,,0.12,hv,hv73434747,2023-06-01T21:48:37.574Z,"13 km SSW of Volcano, Hawaii",earthquake,0.2,0.35,0.217723660249818,35,reviewed,hv,hv
2023-06-01T20:55:25.896Z,-5.7139,151.8977,10,4.6,mb,27,89,1.536,0.75,us,us7000k5ld,2023-06-02T20:29:14.040Z,"157 km SSW of Kokopo, Papua New Guinea",earthquake,7.7,1.909,0.075,53,reviewed,us,us
2023-06-01T19:00:08.590Z,19.3838333333333,-155.277833333333,1.64,2.62,ml,45,66,,0.11,hv,hv73434507,2023-06-02T20:05:51.040Z,"Island of Hawaii, Hawaii",earthquake,0.13,0.14,0.22043572664537,27,reviewed,hv,hv
2023-06-01T18:55:44.088Z,37.264,-104.5144,8.552,3.4,ml,35,64,0.15,0.85,us,us7000k5k7,2023-06-03T12:57:45.342Z,"6 km NW of El Moro, Colorado",earthquake,3.22,3.465,0.048,106,reviewed,us,us
2023-06-01T18:12:17.968Z,36.5047,70.5855,199.062,4.4,mb,44,89,2.488,0.72,us,us7000k5jv,2023-06-02T19:54:32.040Z,"45 km SSW of Jurm, Afghanistan",earthquake,5.07,8.867,0.088,37,reviewed,us,us
2023-06-01T16:00:50.870Z,19.7681,-109.1935,10,4,mb,83,233,3.961,0.82,us,us7000k5j7,2023-06-01T18:52:50.040Z,"Revilla Gigedo Islands region",earthquake,11.12,2.008,0.057,85,reviewed,us,us
2023-06-01T16:00:14.445Z,40.8784,79.3159,10,4.3,mb,43,122,0.331,0.76,us,us7000k5j5,2023-06-01T18:11:41.040Z,"69 km W of Aykol, China",earthquake,4.46,1.868,0.095,32,reviewed,us,us
2023-06-01T15:29:44.440Z,52.6759,-163.0396,10,3.1,ml,31,246,2.078,0.38,us,us7000k5j2,2023-06-01T16:36:53.040Z,"243 km S of False Pass, Alaska",earthquake,4.3,2,0.097,14,reviewed,us,us
2023-06-01T15:27:27.978Z,-5.8636,152.0747,10,4.6,mb,31,123,1.664,0.47,us,us7000k5iz,2023-06-01T16:20:47.040Z,"169 km S of Kokopo, Papua New Guinea",earthquake,10.03,1.926,0.107,29,reviewed,us,us
2023-06-01T13:28:54.036Z,29.2876,142.2395,10,4.5,mb,34,138,4.345,0.71,us,us7000k5hl,2023-06-02T19:28:09.040Z,"",earthquake,12.39,1.894,0.072,57,reviewed,us,us
2023-06-01T12:48:25.560Z,17.9388333333333,-64.9726666666667,11.46,2.88,md,5,161,0.2714,0.15,pr,pr71411958,2023-06-01T13:13:25.070Z,"33 km NW of Saint Croix, U.S. Virgin Islands",earthquake,0.55,1.16,0.0232826813389799,3,reviewed,pr,pr
2023-06-01T11:47:16.926Z,51.3517,-178.5596,52.013,4.5,mb,61,186,0.257,0.91,us,us7000k5h3,2023-06-01T16:20:52.404Z,"145 km WSW of Adak, Alaska",earthquake,8.79,10.079,0.038,198,reviewed,us,us
2023-06-01T11:01:03.266Z,-5.7768,152.0111,39.381,4.8,mb,36,129,6.01,0.82,us,us7000k5gr,2023-06-01T11:33:29.040Z,"New Britain region, Papua New Guinea",earthquake,13.14,7.709,0.067,68,reviewed,us,us
2023-06-01T10:02:09.360Z,14.6858,-90.6282,209.293,4.6,mb,61,148,1.133,0.74,us,us7000k5gi,2023-06-01T10:47:23.040Z,"1 km E of San Pedro Sacatepéquez, Guatemala",earthquake,7.43,7.728,0.046,141,reviewed,us,us
2023-06-01T10:00:10.295Z,-5.7721,152.0588,38.723,4.9,mb,38,129,6.05,0.7,us,us7000k5gj,2023-06-01T10:23:46.040Z,"159 km S of Kokopo, Papua New Guinea",earthquake,14.75,7.964,0.064,118,reviewed,us,us
2023-06-01T09:41:08.937Z,59.4952,-151.9094,74.3,2.8,ml,,,,0.2,ak,ak0236zjagjx,2023-06-01T10:00:23.040Z,"",earthquake,,1.5,,,automatic,ak,ak
2023-06-01T08:57:15.840Z,40.5193333,-124.436,17.91,3.04,ml,28,219,0.08692,0.16,nc,nc73894986,2023-06-01T22:43:41.408Z,"16km WSW of Ferndale, CA",earthquake,0.82,0.41,0.25,25,reviewed,nc,nc
2023-06-01T08:49:06.216Z,-5.7009,151.9684,10,4.9,mb,57,153,1.512,0.45,us,us7000k5g9,2023-06-01T09:26:09.040Z,"",earthquake,11.23,1.94,0.065,102,reviewed,us,us
2023-06-01T08:40:43.340Z,-5.7922,152.3606,10,4.6,mb,25,164,1.602,0.48,us,us7000k5g7,2023-06-01T09:09:59.040Z,"160 km S of Kokopo, Papua New Guinea",earthquake,5.59,1.907,0.075,60,reviewed,us,us
2023-06-01T07:42:30.038Z,-6.9475,129.4563,176.116,4.4,mb,31,60,2.45,0.55,us,us7000k5g4,2023-06-01T08:10:43.040Z,"Banda Sea",earthquake,8.75,7.59,0.104,27,reviewed,us,us
2023-06-01T06:20:28.825Z,67.2847,-163.6404,5.1,3.3,ml,,,,1.04,ak,ak0236zhdpbs,2023-06-01T16:11:03.090Z,"43 km SW of Noatak, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-06-01T03:52:44.684Z,-20.8347,-68.2652,199.154,4.2,mb,20,59,1.161,0.64,us,us7000k5f4,2023-06-05T00:06:27.040Z,"43 km N of Ollagüe, Chile",earthquake,7.02,9.746,0.216,6,reviewed,us,us
2023-06-01T03:51:09.095Z,-5.7398,151.923,10,4.9,mb,31,91,1.557,0.36,us,us7000k5f5,2023-06-04T23:50:23.040Z,"159 km SSW of Kokopo, Papua New Guinea",earthquake,9.9,1.89,0.056,100,reviewed,us,us
2023-06-01T03:21:14.354Z,41.7816,71.8028,7.11,4.4,mb,49,46,0.121,0.6,us,us7000k5ex,2023-06-04T23:05:36.040Z,"32 km N of Kerben, Kyrgyzstan",earthquake,4.37,4.08,0.09,36,reviewed,us,us
2023-06-01T02:41:12.052Z,12.8161,-88.8608,35,4.1,mb,39,192,0.834,0.61,us,us7000k5es,2023-06-02T04:17:44.040Z,"61 km SSW of Puerto El Triunfo, El Salvador",earthquake,6.02,1.991,0.107,24,reviewed,us,us
2023-06-01T02:33:32.800Z,19.6315,-65.7171,58,3.96,md,14,282,1.3723,0.4,pr,pr2023152000,2023-06-02T04:12:47.040Z,"133 km N of Suárez, Puerto Rico",earthquake,4.01,13.7,0.1,11,reviewed,pr,pr
2023-06-01T02:28:32.871Z,30.5269,129.6735,10,4.4,mb,29,226,1.186,0.4,us,us7000k5eq,2023-06-02T04:06:55.040Z,"73 km W of Nagata, Japan",earthquake,6.09,1.969,0.123,19,reviewed,us,us
2023-06-01T02:15:53.830Z,33.812,-118.171,7.67,2.67,ml,88,66,0.03166,0.29,ci,ci40239415,2023-06-04T14:24:18.123Z,"1km NNW of Signal Hill, CA",earthquake,0.26,0.48,0.243,28,reviewed,ci,ci
2023-06-01T01:18:31.139Z,23.9567,122.5516,24.941,4.3,mb,24,74,0.659,0.6,us,us7000k5eh,2023-06-02T03:45:17.040Z,"72 km SW of Yonakuni, Japan",earthquake,3.92,5.958,0.161,11,reviewed,us,us
2023-06-01T00:44:35.730Z,36.5485,71.2749,64.982,4.2,mb,31,136,2.771,0.44,us,us7000k5ed,2023-06-03T22:33:05.040Z,"27 km WSW of Ashkāsham, Afghanistan",earthquake,8.8,6.393,0.131,16,reviewed,us,us
