time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-06-01T00:25:31.000Z,40.4675,-124.7641667,23.56,2.64,md,45,234,0.3256,0.16,nc,nc73894866,2023-06-03T22:11:31.040Z,"44km WNW of Petrolia, CA",earthquake,1.06,3.57,0.25,38,reviewed,nc,nc
2023-06-01T00:05:17.507Z,-5.8099,151.9322,35,5.3,mb,62,65,5.927,0.87,us,us7000k5eb,2023-06-01T00:23:42.040Z,"166 km SSW of Kokopo, Papua New Guinea",earthquake,7.22,1.867,0.046,161,reviewed,us,us
2023-05-31T23:33:03.640Z,18.8915,-67.6578333333333,5.56,3.1,md,11,228,0.532,0.28,pr,pr71411908,2023-06-01T00:48:25.040Z,"73 km NW of San Antonio, Puerto Rico",earthquake,0.9,1.41,0.0919257732709342,11,reviewed,pr,pr
2023-05-31T21:56:38.451Z,-3.6169,128.2412,119.534,5.2,mww,93,25,1.887,0.95,us,us7000k5db,2023-05-31T22:10:50.040Z,"Seram, Indonesia",earthquake,4.87,6.284,0.071,19,reviewed,us,us
2023-05-31T21:12:22.020Z,31.7395,-116.2335,5.37,3.08,ml,26,90,0.3591,0.28,ci,ci40239231,2023-06-01T23:59:25.090Z,"32km E of Maneadero, B.C., MX",earthquake,0.34,31.61,0.126,116,reviewed,ci,ci
2023-05-31T19:59:39.790Z,40.35,-125.6006667,10,3.94,mw,103,247,0.9639,0.22,nc,nc73894796,2023-06-02T06:41:54.579Z,"112km W of Petrolia, CA",earthquake,1.42,31.61,,3,reviewed,nc,nc
2023-05-31T15:22:19.043Z,31.7065,50.959,10,4.3,mb,52,80,8.168,0.63,us,us7000k59l,2023-06-03T22:01:14.040Z,"Western Iran",earthquake,9.06,1.913,0.088,36,reviewed,us,us
2023-05-31T14:22:09.380Z,18.2126,-68.6281,115,3.93,md,21,181,0.3894,0.53,pr,pr2023151001,2023-06-02T14:23:44.040Z,"18 km S of Boca de Yuma, Dominican Republic",earthquake,2.57,1.83,0.12,15,reviewed,pr,pr
2023-05-31T14:10:41.723Z,32.75115967,-100.6615615,7.263061523,3.2,ml,25,48,0.08315822377,0.2,tx,tx2023kpdn,2023-06-01T18:32:24.988Z,"15 km NE of Hermleigh, Texas",earthquake,0.8793841715,0.8995919835,0.1,12,reviewed,tx,tx
2023-05-31T14:01:45.537Z,55.3195,163.097,10,5.5,mww,90,89,3.482,0.76,us,us7000k58z,2023-05-31T19:17:57.040Z,"off the east coast of the Kamchatka Peninsula, Russia",earthquake,8.41,1.859,0.061,26,reviewed,us,us
2023-05-31T12:29:11.048Z,-9.8018,166.9026,10,4.9,mb,18,202,6.868,0.35,us,us7000k58s,2023-05-31T13:10:44.040Z,"Santa Cruz Islands",earthquake,8.1,1.992,0.155,16,reviewed,us,us
2023-05-31T12:24:23.412Z,54.3292,-159.7267,35,3.7,mb,46,200,1.111,0.71,us,us7000k59n,2023-06-01T04:41:21.040Z,"122 km SSE of Sand Point, Alaska",earthquake,4.66,2.012,0.251,4,reviewed,us,us
2023-05-31T11:20:13.509Z,25.1168,96.1871,10,5.8,mww,109,63,4.398,0.5,us,us7000k58h,2023-06-01T11:27:46.301Z,"125 km WSW of Myitkyina, Myanmar",earthquake,7.54,1.856,0.093,11,reviewed,us,us
2023-05-31T10:55:18.193Z,1.5057,-90.5778,10,5,mb,99,163,9.888,0.93,us,us7000k58f,2023-05-31T11:15:18.040Z,"250 km N of Puerto Ayora, Ecuador",earthquake,10.31,1.913,0.027,434,reviewed,us,us
2023-05-31T10:52:28.007Z,68.0328,-158.087,7.589,2.5,ml,33,138,0.664,0.54,us,us7000k58d,2023-06-01T04:37:46.040Z,"106 km N of Ambler, Alaska",earthquake,5.72,7.87,0.051,50,reviewed,us,us
2023-05-31T10:37:04.774Z,-23.4886,171.6923,37.412,4.8,mb,41,112,4.007,0.54,us,us7000k58b,2023-05-31T11:01:19.040Z,"southeast of the Loyalty Islands",earthquake,10.83,3.769,0.075,57,reviewed,us,us
2023-05-31T09:27:59.838Z,-25.1592,-179.7906,558.058,4.5,mb,21,110,4.413,0.44,us,us7000k570,2023-05-31T09:51:00.040Z,"south of the Fiji Islands",earthquake,7.67,21.096,0.145,14,reviewed,us,us
2023-05-31T09:05:49.440Z,19.6718,-65.7216,74,4.03,md,16,248,1.4332,0.67,pr,pr2023151000,2023-05-31T10:45:05.040Z,"138 km N of Suárez, Puerto Rico",earthquake,5.82,16.54,0.11,9,reviewed,pr,pr
2023-05-31T08:27:22.382Z,50.7816,176.8894,10,3,ml,14,247,1.549,0.23,us,us7000k5dt,2023-06-01T06:11:11.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,4.59,2.006,0.091,16,reviewed,us,us
2023-05-31T08:11:15.184Z,-56.715,-26.1024,46.667,4.9,mb,36,68,6.384,0.76,us,us7000k56b,2023-05-31T08:34:11.040Z,"South Sandwich Islands region",earthquake,11.23,5.484,0.128,37,reviewed,us,us
2023-05-31T07:12:48.357Z,40.2292,77.2073,10,4.3,mb,22,73,1.458,1.3,us,us7000k565,2023-05-31T08:41:29.040Z,"133 km NE of Kashgar, China",earthquake,3.73,1.961,0.237,5,reviewed,us,us
2023-05-31T06:59:25.960Z,17.6698333333333,-66.7558333333333,13.11,2.79,md,10,251,0.3255,0.1,pr,pr71411843,2023-05-31T08:37:25.810Z,"36 km S of Tallaboa, Puerto Rico",earthquake,0.58,1.51,0.0399298261118501,6,reviewed,pr,pr
2023-05-31T04:04:53.330Z,39.6708,54.9666,39.661,5,mb,76,51,3.014,0.95,us,us7000k55h,2023-06-02T02:38:54.411Z,"Turkmenistan",earthquake,7.09,5.039,0.04,203,reviewed,us,us
2023-05-31T03:26:56.629Z,36.2612,69.6551,187.601,4.3,mb,23,157,3.632,0.33,us,us7000k55d,2023-06-02T02:28:41.040Z,"Hindu Kush region, Afghanistan",earthquake,8.7,11.628,0.154,12,reviewed,us,us
2023-05-31T03:00:52.050Z,36.4115,-118.2483333,2.54,3.06,ml,33,63,0.242,0.15,ci,ci40238455,2023-06-02T02:03:10.040Z,"25km SW of Lone Pine, CA",earthquake,0.16,0.76,0.155,153,reviewed,ci,ci
2023-05-31T02:21:23.148Z,-49.5826,163.8362,9.305,6.3,mww,130,52,3.918,0.73,us,us7000k54z,2023-06-02T13:44:59.384Z,"Auckland Islands, New Zealand region",earthquake,9.97,2.734,0.066,22,reviewed,us,us
2023-05-31T02:06:45.633Z,57.1082,-135.6734,10,2.5,ml,16,187,0.197,0.3,us,us7000k54y,2023-06-02T01:37:02.040Z,"21 km WNW of Sitka, Alaska",earthquake,4.24,1.973,0.07,27,reviewed,us,us
2023-05-31T01:58:05.504Z,-23.2112,170.7726,10,4.7,mb,29,122,3.124,0.54,us,us7000k550,2023-06-02T01:28:51.040Z,"southeast of the Loyalty Islands",earthquake,9.12,1.889,0.12,21,reviewed,us,us
2023-05-31T00:58:41.233Z,-1.0052,98.5529,20.164,5,mb,43,180,5.518,0.8,us,us7000k54v,2023-05-31T01:15:33.040Z,"161 km NW of Tuapejat, Indonesia",earthquake,9.29,5.836,0.067,72,reviewed,us,us
2023-05-30T23:30:58.069Z,13.5942,-91.4815,41.738,4.2,mb,38,179,1.682,0.59,us,us7000k54j,2023-06-03T21:03:23.040Z,"69 km SSW of Nueva Concepción, Guatemala",earthquake,7.56,13.088,0.074,51,reviewed,us,us
2023-05-30T23:22:11.412Z,52.388,-169.6257,14.373,3.6,mb,23,212,0.404,0.65,us,us7000k5xu,2023-06-03T20:27:01.040Z,"80 km SW of Nikolski, Alaska",earthquake,3.65,7.526,0.133,14,reviewed,us,us
2023-05-30T22:48:56.159Z,33.3722,139.2741,12.332,4.4,mb,35,134,0.52,0.39,us,us7000k54a,2023-05-30T23:09:57.040Z,"147 km SSE of Shimoda, Japan",earthquake,4.78,5.78,0.112,23,reviewed,us,us
2023-05-30T21:58:21.610Z,17.9316666666667,-66.9518333333333,11.28,2.91,md,18,221,0.05758,0.13,pr,pr71411783,2023-05-30T22:34:32.040Z,"6 km SW of Guánica, Puerto Rico",earthquake,0.59,0.42,0.0549520602743296,9,reviewed,pr,pr
2023-05-30T21:51:07.689Z,52.0583,-172.6765,10,3,ml,13,335,0.966,0.26,us,us7000k5y1,2023-06-03T20:13:55.040Z,"105 km E of Atka, Alaska",earthquake,8.94,2.028,0.115,10,reviewed,us,us
2023-05-30T20:24:52.680Z,34.0218333,-119.1248333,13.56,3.56,ml,73,97,0.1353,0.29,ci,ci40238207,2023-06-02T11:40:56.662Z,"15km SSE of Port Hueneme, CA",earthquake,0.34,0.66,0.193,134,reviewed,ci,ci
2023-05-30T20:18:48.376Z,64.1875,-165.0263,23.3,2.5,ml,,,,0.86,ak,ak0236wemosl,2023-06-02T23:03:31.264Z,"northern Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-05-30T18:15:53.130Z,-35.6081,-74.5162,11.469,4.3,mb,30,105,1.563,0.98,us,us7000k525,2023-05-31T14:32:07.040Z,"",earthquake,5.74,3.845,0.218,7,reviewed,us,us
2023-05-30T18:14:56.830Z,19.6468,-65.7148,50,3.66,md,7,287,1.4073,0.39,pr,pr2023150000,2023-05-30T18:38:25.413Z,"135 km N of Suárez, Puerto Rico",earthquake,5.23,23.63,0.03,7,reviewed,pr,pr
2023-05-30T17:45:42.382Z,38.55,73.1418,10,4.5,mb,33,95,4.211,1.07,us,us7000k520,2023-05-30T19:26:28.040Z,"Tajikistan-Xinjiang border region",earthquake,5.31,1.925,0.073,55,reviewed,us,us
2023-05-30T17:42:54.378Z,56.3516,-149.7795,10,2.6,ml,25,259,2.099,0.94,us,us7000k52p,2023-06-02T23:03:24.326Z,"Gulf of Alaska",earthquake,9.7,2.021,0.066,30,reviewed,us,us
2023-05-30T16:51:36.770Z,-20.6675,-70.6367,37.375,5.5,mww,92,111,0.617,1.36,us,us7000k51s,2023-05-31T16:56:49.503Z,"68 km SW of La Tirana, Chile",earthquake,4.69,5.624,0.083,14,reviewed,us,us
2023-05-30T15:22:34.391Z,14.9516,121.6802,10,4.6,mb,56,99,7.845,0.57,us,us7000k517,2023-05-30T21:03:43.396Z,"14 km W of Panukulan, Philippines",earthquake,4.4,1.909,0.072,57,reviewed,us,us
2023-05-30T13:52:02.184Z,37.4798,141.8455,46.662,4.3,mb,25,146,3.058,1.03,us,us7000k50v,2023-05-30T14:43:41.040Z,"74 km E of Namie, Japan",earthquake,4.41,9.473,0.148,13,reviewed,us,us
2023-05-30T13:23:31.423Z,31.59200407,-104.2465237,6.131567383,2.6,ml,24,71,0.1039452421,0.2,tx,tx2023kngm,2023-05-30T21:44:50.040Z,"52 km NW of Toyah, Texas",earthquake,0.8068152899,1.75956367,0.1,12,reviewed,tx,tx
2023-05-30T13:10:28.933Z,53.6581,-164.8583,27.172,2.8,ml,18,200,0.722,0.51,us,us7000k5vt,2023-06-03T15:30:10.040Z,"80 km SE of Akutan, Alaska",earthquake,2.96,14.767,0.091,16,reviewed,us,us
2023-05-30T12:25:37.549Z,-21.9594,-68.5552,10,4.4,mb,17,170,1.047,0.71,us,us7000k4z1,2023-06-02T17:21:15.040Z,"66 km NE of Calama, Chile",earthquake,3.17,1.935,0.268,4,reviewed,us,us
2023-05-30T12:10:56.029Z,53.7764,-164.0594,35,3.5,mb,69,158,0.817,0.41,us,us7000k5vs,2023-06-05T08:44:12.040Z,"119 km ESE of Akutan, Alaska",earthquake,4.5,1.973,0.148,11,reviewed,us,us
2023-05-30T11:49:29.997Z,31.59875412,-104.2301677,2.660986328,2.6,ml,14,70,0.09141049426,0.1,tx,tx2023kndj,2023-05-30T17:51:08.022Z,"52 km NW of Toyah, Texas",earthquake,1.54760136,1.942634179,0.1,8,reviewed,tx,tx
2023-05-30T11:30:05.373Z,-57.0546,-66.5638,10,4.3,mb,17,159,2.21,0.64,us,us7000k4yn,2023-05-31T06:28:25.040Z,"272 km SSE of Ushuaia, Argentina",earthquake,7.53,1.962,0.161,11,reviewed,us,us
2023-05-30T11:00:17.790Z,40.3888333,-125.2321667,10,3.04,ml,66,251,0.6873,0.28,nc,nc73891605,2023-05-31T10:58:15.176Z,"81km W of Petrolia, CA",earthquake,1.22,31.61,0.12,18,reviewed,nc,nc
2023-05-30T10:45:07.290Z,51.75,-178.8083,88.119,3.2,ml,14,169,0.949,0.23,us,us7000k5vr,2023-06-05T08:51:48.040Z,"150 km W of Adak, Alaska",earthquake,6.24,15.083,0.115,10,reviewed,us,us
2023-05-30T10:12:17.244Z,53.7918,-164.087,35,3,ml,23,203,0.796,0.32,us,us7000k5vq,2023-06-05T08:22:17.040Z,"117 km ESE of Akutan, Alaska",earthquake,2.75,2.01,0.091,16,reviewed,us,us
2023-05-30T09:42:49.190Z,18.0188333333333,-66.8601666666667,15.92,2.54,md,5,125,0.04718,0.22,pr,pr71411743,2023-05-30T10:03:27.910Z,"",earthquake,1.04,1.59,0.0865767820370802,4,reviewed,pr,pr
2023-05-30T08:49:17.485Z,37.4587,137.5347,11.346,4.6,mb,33,95,1.057,0.82,us,us7000k4y8,2023-05-30T09:08:20.040Z,"54 km NNW of Itoigawa, Japan",earthquake,6.55,4.855,0.083,43,reviewed,us,us
2023-05-30T08:36:59.544Z,55.3268,-157.7933,5.4,2.7,ml,,,,0.55,ak,ak0236w7lgl9,2023-06-02T19:37:39.253Z,"",earthquake,,1,,,reviewed,ak,ak
2023-05-30T08:31:38.380Z,37.2642,-117.5889,5,3,ml,54,38,0.055,0.76,us,us7000k4y6,2023-05-31T09:10:42.537Z,"54 km S of Silver Peak, Nevada",earthquake,0.99,1.857,0.037,97,reviewed,us,us
2023-05-30T07:34:59.570Z,19.4923333333333,-155.933333333333,8.1,2.62,ml,47,169,,0.36,hv,hv73429802,2023-05-30T20:18:15.783Z,"1 km WSW of Captain Cook, Hawaii",earthquake,0.65,0.46,0.149361109633129,20,reviewed,hv,hv
2023-05-30T07:31:32.210Z,47.904833333333336,-124.24133333333333,-0.23,2.7,ml,27,84,0.1114,0.37,uw,uw61920282,2023-05-31T21:47:33.000Z,"11 km ESE of Forks, Washington",earthquake,0.5,1.14,0.14683874680984244,21,reviewed,uw,uw
2023-05-30T06:09:06.575Z,51.5481,178.726,61.5,2.5,ml,,,,0.49,ak,ak0236w68liw,2023-06-03T17:36:35.793Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-05-30T04:59:39.359Z,5.3217,-82.6064,10,4.6,mb,31,171,3.451,0.8,us,us7000k4xf,2023-06-02T01:24:03.040Z,"297 km SW of Arenas, Panama",earthquake,9.57,1.945,0.094,34,reviewed,us,us
2023-05-30T04:47:16.356Z,59.5684,-152.6872,69,2.8,ml,,,,0.88,ak,ak0236w59w1s,2023-06-03T17:36:33.449Z,"49 km WNW of Nanwalek, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-05-30T04:35:03.763Z,-56.6006,-68.9858,10,4.6,mb,22,140,1.84,0.7,us,us7000k4xa,2023-06-02T01:06:05.040Z,"203 km SSW of Ushuaia, Argentina",earthquake,7.91,1.841,0.145,14,reviewed,us,us
2023-05-30T04:14:19.281Z,51.4415,-176.0588,41.37,3.8,mb,65,202,0.473,0.67,us,us7000k4x6,2023-06-03T17:36:33.242Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,2.78,10.398,0.09,32,reviewed,us,us
2023-05-30T04:01:33.769Z,-17.228,-172.3584,10,4.7,mb,29,72,2.107,0.95,us,us7000k4x4,2023-06-02T00:20:37.040Z,"208 km SE of Hihifo, Tonga",earthquake,6.65,1.851,0.134,17,reviewed,us,us
2023-05-30T03:32:03.595Z,-18.3097,-70.0454,92.806,4.1,mb,18,91,0.288,0.63,us,us7000k4wz,2023-06-01T23:16:04.040Z,"32 km NE of Arica, Chile",earthquake,7.57,6.277,0.197,7,reviewed,us,us
2023-05-30T02:49:43.600Z,37.5325,-87.3443333333333,0.69,2.51,md,17,103,0.1217,0.28,nm,nm60500763,2023-06-05T03:15:33.791Z,"7 km W of Calhoun, Kentucky",earthquake,0.92,1.65,0.184107851597688,13,reviewed,nm,nm
2023-05-30T02:45:20.990Z,37.535,-87.328,5.99,3,md,17,106,0.1188,0.28,nm,nm60500758,2023-06-01T22:37:57.040Z,"6 km W of Calhoun, Kentucky",earthquake,1.33,2.35,0.186899946144104,14,reviewed,nm,nm
2023-05-30T02:00:04.324Z,31.61358556,-103.9838841,7.185595703,2.6,ml,14,56,0.01315482231,0.1,tx,tx2023kmjx,2023-06-02T00:13:18.040Z,"37 km NNW of Toyah, Texas",earthquake,0.4941418531,0.6553572516,0.2,12,reviewed,tx,tx
2023-05-30T01:49:18.090Z,36.2525,-89.4468333333333,6.64,2.62,md,47,51,0.03085,0.12,nm,nm60527016,2023-06-03T14:41:03.411Z,"3 km ESE of Ridgely, Tennessee",earthquake,0.16,0.42,0.112852308110526,45,reviewed,nm,nm
2023-05-30T01:08:10.513Z,9.6352,-84.9018,35,4.1,mb,28,146,0.642,0.57,us,us7000k4w3,2023-06-02T19:37:49.859Z,"20 km S of Paquera, Costa Rica",earthquake,2.81,1.971,0.14,14,reviewed,us,us
2023-05-30T01:04:31.886Z,13.3526,120.8056,85.433,4.7,mb,78,105,9.896,0.65,us,us7000k4w2,2023-05-30T03:43:23.040Z,"13 km SE of Abra de Ilog, Philippines",earthquake,9.52,7.219,0.06,85,reviewed,us,us
2023-05-30T00:52:06.116Z,24.0472,142.9923,10,5.8,mww,139,33,9.148,0.57,us,us7000k4w1,2023-05-31T00:59:30.934Z,"",earthquake,8.13,1.767,0.046,46,reviewed,us,us
2023-05-29T23:27:16.810Z,55.5163,-161.4497,168.7,2.8,ml,,,,0.54,ak,ak0236usxi56,2023-06-02T08:33:36.660Z,"56 km SSW of Nelson Lagoon, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-05-29T21:52:04.854Z,-52.887,10.4709,10,5.7,mww,98,36,19.746,0.48,us,us7000k4ug,2023-05-30T21:55:28.492Z,"southwest of Africa",earthquake,7.34,1.792,0.093,11,reviewed,us,us
2023-05-29T19:09:54.816Z,-14.1841,170.5334,625.902,4.9,mb,142,42,8.051,0.65,us,us7000k4tn,2023-05-30T20:26:36.040Z,"Vanuatu region",earthquake,10.42,5.469,0.046,150,reviewed,us,us
2023-05-29T18:59:08.901Z,25.9741,124.91,188.018,4,mb,48,127,1.702,0.91,us,us7000k4tm,2023-05-30T21:19:04.040Z,"135 km NNW of Hirara, Japan",earthquake,9.6,12.834,0.09,33,reviewed,us,us
2023-05-29T17:08:16.844Z,9.7704,125.1503,11.013,4.6,mb,76,84,2.717,0.69,us,us7000k4t6,2023-05-30T01:36:13.396Z,"",earthquake,6.67,4.29,0.068,70,reviewed,us,us
2023-05-29T15:59:59.380Z,-7.2503,130.4671,35,4.5,mb,33,101,2.767,0.82,us,us7000k4sl,2023-05-29T16:44:23.040Z,"Pulau Pulau Tanimbar, Indonesia",earthquake,9.43,1.927,0.099,30,reviewed,us,us
2023-05-29T15:21:40.840Z,18.1296666666667,-68.37,67.68,3.26,md,20,209,0.3829,0.52,pr,pr71411683,2023-05-31T15:57:27.040Z,"Mona Passage",earthquake,3.43,2.84,0.0469250815206053,9,reviewed,pr,pr
2023-05-29T15:02:29.594Z,-31.6806,-66.7788,120.047,4.9,mb,71,43,1.631,1.14,us,us7000k4sd,2023-05-29T15:27:13.567Z,"99 km WNW of Candelaria, Argentina",earthquake,6.48,6.757,0.083,46,reviewed,us,us
2023-05-29T14:50:11.460Z,19.74,-155.137,25.29,2.68,ml,56,125,,0.11,hv,hv73428567,2023-06-03T05:38:07.200Z,"4 km W of Wainaku, Hawaii",earthquake,0.28,0.67,0.149804593443408,33,reviewed,hv,hv
2023-05-29T14:39:50.610Z,52.5703,-169.1726,46.51,2.7,ml,12,250,0.399,0.7,us,us7000k5ls,2023-06-03T15:34:01.040Z,"46 km SSW of Nikolski, Alaska",earthquake,7.41,15.24,0.115,10,reviewed,us,us
2023-05-29T13:52:51.758Z,-7.6188,128.6567,80.118,4.7,mb,38,48,3.317,0.75,us,us7000k4s8,2023-05-29T14:22:26.040Z,"208 km ENE of Lospalos, Timor Leste",earthquake,7.65,7.701,0.099,31,reviewed,us,us
2023-05-29T13:40:01.370Z,37.288,-117.5725,5.4,2.6,ml,12,76.15,0.08,0.1394,nn,nn00860474,2023-05-29T14:12:12.040Z,"52 km S of Silver Peak, Nevada",earthquake,,1.8,0.87,7,reviewed,nn,nn
2023-05-29T13:35:50.824Z,51.634,178.9092,69.54,3.9,mb,40,185,0.355,0.49,us,us7000k4tl,2023-06-01T21:34:14.569Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,8.62,7.502,0.074,48,reviewed,us,us
2023-05-29T12:54:56.890Z,17.9338333333333,-66.961,16.92,2.58,md,10,223,0.08677,0.04,pr,pr71411673,2023-05-29T15:16:08.810Z,"7 km SW of Guánica, Puerto Rico",earthquake,0.67,0.32,0.118028633373323,9,reviewed,pr,pr
2023-05-29T12:37:12.956Z,54.4769,-161.7558,27.464,3.5,ml,38,202,0.595,0.79,us,us7000k4tk,2023-06-02T05:14:11.040Z,"",earthquake,4.88,7.467,0.081,20,reviewed,us,us
2023-05-29T11:48:29.104Z,65.1379,-165.422,23.9,2.6,ml,,,,0.8,ak,ak0236ulwtum,2023-06-02T05:45:41.040Z,"46 km ESE of Teller, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2023-05-29T11:43:06.518Z,52.5618,-169.7191,30.689,3.9,ml,15,208,0.225,0.48,us,us7000k5lp,2023-06-02T05:40:41.040Z,"",earthquake,7.98,11.077,0.077,22,reviewed,us,us
2023-05-29T10:05:00.457Z,-14.9714,166.8843,53.424,5.2,mww,43,42,6.076,0.87,us,us7000k4rv,2023-05-29T19:27:40.679Z,"21 km WNW of Port-Olry, Vanuatu",earthquake,7.12,7.965,0.098,10,reviewed,us,us
2023-05-29T09:38:13.160Z,19.0231,-68.2491,56,3.86,md,20,267,0.5261,0.77,pr,pr2023149001,2023-05-29T15:55:13.484Z,"51 km NNE of Punta Cana, Dominican Republic",earthquake,4.87,7.81,0.21,16,reviewed,pr,pr
2023-05-29T09:36:02.380Z,19.0801,-68.3638,60,3.9,md,22,279,0.5665,0.96,pr,pr2023149000,2023-05-29T11:58:56.326Z,"Dominican Republic region",earthquake,7.2,10.54,0.07,15,reviewed,pr,pr
2023-05-29T08:41:14.515Z,-23.3728,-177.1159,151.177,4.7,mb,43,59,2.819,0.73,us,us7000k4ri,2023-06-02T16:39:14.040Z,"south of the Fiji Islands",earthquake,10.6,7.305,0.084,43,reviewed,us,us
2023-05-29T08:31:54.317Z,51.3195,-177.6214,35,3,ml,10,222,0.578,0.57,us,us7000k5ln,2023-06-02T15:39:48.040Z,"92 km SW of Adak, Alaska",earthquake,3.97,2.012,0.081,20,reviewed,us,us
2023-05-29T08:31:46.070Z,40.6716667,-121.8896667,15.4,2.64,md,36,69,0.05325,0.15,nc,nc73891250,2023-05-31T08:30:31.040Z,"15km SSE of Round Mountain, CA",earthquake,0.24,0.48,0.162,49,reviewed,nc,nc
2023-05-29T06:57:52.971Z,31.74043255,-104.2503114,7.314135742,2.7,ml,20,67,0.0159145215,0.2,tx,tx2023kkyg,2023-05-29T09:58:30.040Z,"49 km SSE of Whites City, New Mexico",earthquake,0.9312348428,0.7404102622,0.1,15,reviewed,tx,tx
2023-05-29T06:44:47.278Z,-8.1973,158.3513,142.804,4.5,mb,24,102,2.002,0.7,us,us7000k4r2,2023-06-02T16:27:01.040Z,"136 km W of Buala, Solomon Islands",earthquake,12.41,8.966,0.122,20,reviewed,us,us
2023-05-29T04:57:33.108Z,-7.974,-74.3944,147.434,5.1,mww,95,102,1.691,0.71,us,us7000k4qj,2023-05-30T13:46:19.040Z,"Northern Peru",earthquake,8.59,6.471,0.083,14,reviewed,us,us
2023-05-29T03:25:03.507Z,55.5799,-158.622,11.3,2.8,ml,,,,0.61,ak,ak0236uh0dga,2023-06-02T00:28:16.685Z,"49 km SE of Perryville, Alaska",earthquake,,1,,,reviewed,ak,ak
2023-05-29T03:00:16.240Z,54.2633,-159.761,10,3.4,mb,41,207,1.165,0.76,us,us7000k4tf,2023-06-03T19:47:39.040Z,"128 km SSE of Sand Point, Alaska",earthquake,3.65,1.999,0.345,2,reviewed,us,us
2023-05-29T02:58:09.502Z,14.5211,56.3472,10,4.5,mb,43,148,10.371,0.42,us,us7000k4q5,2023-05-29T03:17:49.040Z,"Owen Fracture Zone region",earthquake,12.76,1.965,0.092,35,reviewed,us,us
2023-05-29T02:41:26.169Z,-24.1996,-66.9948,215.522,4.1,mb,21,102,1.65,0.38,us,us7000k4q1,2023-05-29T02:59:25.040Z,"68 km W of San Antonio de los Cobres, Argentina",earthquake,10.64,14.768,0.213,6,reviewed,us,us
2023-05-29T02:33:32.124Z,26.8063,92.4006,10,4.8,mb,59,106,5.1,0.58,us,us7000k4q0,2023-05-29T06:07:11.143Z,"13 km NW of Dhekiajuli, India",earthquake,10.46,1.869,0.057,97,reviewed,us,us
2023-05-29T02:28:00.673Z,53.535,-163.4189,35,3.1,ml,26,226,1.205,0.47,us,us7000k5mz,2023-06-03T19:38:00.040Z,"146 km S of False Pass, Alaska",earthquake,3.34,1.979,0.128,8,reviewed,us,us
2023-05-29T02:18:17.548Z,13.3749,94.1194,10,4.5,mb,41,109,4.962,0.44,us,us7000k4px,2023-05-29T02:35:58.040Z,"Andaman Islands, India region",earthquake,10.78,1.898,0.098,31,reviewed,us,us
2023-05-29T00:02:53.027Z,7.0417,-76.1407,70.346,4.3,mb,21,118,2.835,0.35,us,us7000k4pl,2023-05-29T03:54:42.040Z,"",earthquake,8.04,12.321,0.178,9,reviewed,us,us
